COUNTRY,Country,EMPSTAT,Employment status,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
RUS,Russian Federation,TE,Total employment,A,Annual,2003,2003,HOUR,Hours,0,Units,,,1993,,
RUS,Russian Federation,TE,Total employment,A,Annual,2004,2004,HOUR,Hours,0,Units,,,1993,,
RUS,Russian Federation,TE,Total employment,A,Annual,2005,2005,HOUR,Hours,0,Units,,,1989,,
RUS,Russian Federation,TE,Total employment,A,Annual,2006,2006,HOUR,Hours,0,Units,,,1998,,
RUS,Russian Federation,TE,Total employment,A,Annual,2007,2007,HOUR,Hours,0,Units,,,1999,,
RUS,Russian Federation,TE,Total employment,A,Annual,2008,2008,HOUR,Hours,0,Units,,,1997,,
RUS,Russian Federation,TE,Total employment,A,Annual,2009,2009,HOUR,Hours,0,Units,,,1974,,
RUS,Russian Federation,TE,Total employment,A,Annual,2010,2010,HOUR,Hours,0,Units,,,1976,,
RUS,Russian Federation,TE,Total employment,A,Annual,2011,2011,HOUR,Hours,0,Units,,,1979,,
RUS,Russian Federation,TE,Total employment,A,Annual,2012,2012,HOUR,Hours,0,Units,,,1982,,
RUS,Russian Federation,TE,Total employment,A,Annual,2013,2013,HOUR,Hours,0,Units,,,1980,,
RUS,Russian Federation,TE,Total employment,A,Annual,2014,2014,HOUR,Hours,0,Units,,,1985,,
RUS,Russian Federation,TE,Total employment,A,Annual,2015,2015,HOUR,Hours,0,Units,,,1978,,
RUS,Russian Federation,TE,Total employment,A,Annual,2016,2016,HOUR,Hours,0,Units,,,1974,,
RUS,Russian Federation,TE,Total employment,A,Annual,2017,2017,HOUR,Hours,0,Units,,,1980,,
ITA,Italy,DE,Dependent employment,A,Annual,2000,2000,HOUR,Hours,0,Units,,,1696.4,,
ITA,Italy,DE,Dependent employment,A,Annual,2001,2001,HOUR,Hours,0,Units,,,1684.7,,
ITA,Italy,DE,Dependent employment,A,Annual,2002,2002,HOUR,Hours,0,Units,,,1671.5,,
ITA,Italy,DE,Dependent employment,A,Annual,2003,2003,HOUR,Hours,0,Units,,,1652.5,,
ITA,Italy,DE,Dependent employment,A,Annual,2004,2004,HOUR,Hours,0,Units,,,1656.5,,
ITA,Italy,DE,Dependent employment,A,Annual,2005,2005,HOUR,Hours,0,Units,,,1646.4,,
ITA,Italy,DE,Dependent employment,A,Annual,2006,2006,HOUR,Hours,0,Units,,,1651.59999999999,,
ITA,Italy,DE,Dependent employment,A,Annual,2007,2007,HOUR,Hours,0,Units,,,1651.5,,
ITA,Italy,DE,Dependent employment,A,Annual,2008,2008,HOUR,Hours,0,Units,,,1652.8,,
ITA,Italy,DE,Dependent employment,A,Annual,2009,2009,HOUR,Hours,0,Units,,,1616.2,,
ITA,Italy,DE,Dependent employment,A,Annual,2010,2010,HOUR,Hours,0,Units,,,1615.8,,
ITA,Italy,DE,Dependent employment,A,Annual,2011,2011,HOUR,Hours,0,Units,,,1614.9,,
ITA,Italy,DE,Dependent employment,A,Annual,2012,2012,HOUR,Hours,0,Units,,,1579.9,,
ITA,Italy,DE,Dependent employment,A,Annual,2013,2013,HOUR,Hours,0,Units,,,1567,,
ITA,Italy,DE,Dependent employment,A,Annual,2014,2014,HOUR,Hours,0,Units,,,1565.7,,
ITA,Italy,DE,Dependent employment,A,Annual,2015,2015,HOUR,Hours,0,Units,,,1569.95,,
ITA,Italy,DE,Dependent employment,A,Annual,2016,2016,HOUR,Hours,0,Units,,,1576.54,,
ITA,Italy,DE,Dependent employment,A,Annual,2017,2017,HOUR,Hours,0,Units,,,1577.63,,
LTU,Lithuania,DE,Dependent employment,A,Annual,2000,2000,HOUR,Hours,0,Units,,,1672,,
LTU,Lithuania,DE,Dependent employment,A,Annual,2001,2001,HOUR,Hours,0,Units,,,1676,,
LTU,Lithuania,DE,Dependent employment,A,Annual,2002,2002,HOUR,Hours,0,Units,,,1650,,
LTU,Lithuania,DE,Dependent employment,A,Annual,2003,2003,HOUR,Hours,0,Units,,,1626,,
LTU,Lithuania,DE,Dependent employment,A,Annual,2004,2004,HOUR,Hours,0,Units,,,1653,,
LTU,Lithuania,DE,Dependent employment,A,Annual,2005,2005,HOUR,Hours,0,Units,,,1650,,
LTU,Lithuania,DE,Dependent employment,A,Annual,2006,2006,HOUR,Hours,0,Units,,,1645,,
LTU,Lithuania,DE,Dependent employment,A,Annual,2007,2007,HOUR,Hours,0,Units,,,1664,,
LTU,Lithuania,DE,Dependent employment,A,Annual,2008,2008,HOUR,Hours,0,Units,,,1679,,
LTU,Lithuania,DE,Dependent employment,A,Annual,2009,2009,HOUR,Hours,0,Units,,,1619,,
LTU,Lithuania,DE,Dependent employment,A,Annual,2010,2010,HOUR,Hours,0,Units,,,1641,,
LTU,Lithuania,DE,Dependent employment,A,Annual,2011,2011,HOUR,Hours,0,Units,,,1615,,
LTU,Lithuania,DE,Dependent employment,A,Annual,2012,2012,HOUR,Hours,0,Units,,,1614,,
LTU,Lithuania,DE,Dependent employment,A,Annual,2013,2013,HOUR,Hours,0,Units,,,1601,,
LTU,Lithuania,DE,Dependent employment,A,Annual,2014,2014,HOUR,Hours,0,Units,,,1597,,
LTU,Lithuania,DE,Dependent employment,A,Annual,2015,2015,HOUR,Hours,0,Units,,,1617,,
LTU,Lithuania,DE,Dependent employment,A,Annual,2016,2016,HOUR,Hours,0,Units,,,1643,,
LTU,Lithuania,DE,Dependent employment,A,Annual,2017,2017,HOUR,Hours,0,Units,,,1606,,
LTU,Lithuania,TE,Total employment,A,Annual,2000,2000,HOUR,Hours,0,Units,,,1609,,
LTU,Lithuania,TE,Total employment,A,Annual,2001,2001,HOUR,Hours,0,Units,,,1596,,
LTU,Lithuania,TE,Total employment,A,Annual,2002,2002,HOUR,Hours,0,Units,,,1571,,
LTU,Lithuania,TE,Total employment,A,Annual,2003,2003,HOUR,Hours,0,Units,,,1557,,
LTU,Lithuania,TE,Total employment,A,Annual,2004,2004,HOUR,Hours,0,Units,,,1637,,
LTU,Lithuania,TE,Total employment,A,Annual,2005,2005,HOUR,Hours,0,Units,,,1638,,
LTU,Lithuania,TE,Total employment,A,Annual,2006,2006,HOUR,Hours,0,Units,,,1634,,
LTU,Lithuania,TE,Total employment,A,Annual,2007,2007,HOUR,Hours,0,Units,,,1659,,
LTU,Lithuania,TE,Total employment,A,Annual,2008,2008,HOUR,Hours,0,Units,,,1685,,
LTU,Lithuania,TE,Total employment,A,Annual,2009,2009,HOUR,Hours,0,Units,,,1624,,
LTU,Lithuania,TE,Total employment,A,Annual,2010,2010,HOUR,Hours,0,Units,,,1642,,
LTU,Lithuania,TE,Total employment,A,Annual,2011,2011,HOUR,Hours,0,Units,,,1620,,
LTU,Lithuania,TE,Total employment,A,Annual,2012,2012,HOUR,Hours,0,Units,,,1619,,
LTU,Lithuania,TE,Total employment,A,Annual,2013,2013,HOUR,Hours,0,Units,,,1605,,
LTU,Lithuania,TE,Total employment,A,Annual,2014,2014,HOUR,Hours,0,Units,,,1598,,
LTU,Lithuania,TE,Total employment,A,Annual,2015,2015,HOUR,Hours,0,Units,,,1621,,
LTU,Lithuania,TE,Total employment,A,Annual,2016,2016,HOUR,Hours,0,Units,,,1643,,
LTU,Lithuania,TE,Total employment,A,Annual,2017,2017,HOUR,Hours,0,Units,,,1607,,
LVA,Latvia,DE,Dependent employment,A,Annual,2000,2000,HOUR,Hours,0,Units,,,1739,,
LVA,Latvia,DE,Dependent employment,A,Annual,2001,2001,HOUR,Hours,0,Units,,,1745,,
LVA,Latvia,DE,Dependent employment,A,Annual,2002,2002,HOUR,Hours,0,Units,,,1718,,
LVA,Latvia,DE,Dependent employment,A,Annual,2003,2003,HOUR,Hours,0,Units,,,1711,,
LVA,Latvia,DE,Dependent employment,A,Annual,2004,2004,HOUR,Hours,0,Units,,,1669,,
LVA,Latvia,DE,Dependent employment,A,Annual,2005,2005,HOUR,Hours,0,Units,,,1684,,
LVA,Latvia,DE,Dependent employment,A,Annual,2006,2006,HOUR,Hours,0,Units,,,1680,,
LVA,Latvia,DE,Dependent employment,A,Annual,2007,2007,HOUR,Hours,0,Units,,,1652,,
LVA,Latvia,DE,Dependent employment,A,Annual,2008,2008,HOUR,Hours,0,Units,,,1760,,
LVA,Latvia,DE,Dependent employment,A,Annual,2009,2009,HOUR,Hours,0,Units,,,1717,,
LVA,Latvia,DE,Dependent employment,A,Annual,2010,2010,HOUR,Hours,0,Units,,,1706,,
LVA,Latvia,DE,Dependent employment,A,Annual,2011,2011,HOUR,Hours,0,Units,,,1718,,
LVA,Latvia,DE,Dependent employment,A,Annual,2012,2012,HOUR,Hours,0,Units,,,1709,,
LVA,Latvia,DE,Dependent employment,A,Annual,2013,2013,HOUR,Hours,0,Units,,,1703,,
LVA,Latvia,DE,Dependent employment,A,Annual,2014,2014,HOUR,Hours,0,Units,,,1713,,
LVA,Latvia,DE,Dependent employment,A,Annual,2015,2015,HOUR,Hours,0,Units,,,1675,,
LVA,Latvia,DE,Dependent employment,A,Annual,2016,2016,HOUR,Hours,0,Units,,,1674,,
LVA,Latvia,DE,Dependent employment,A,Annual,2017,2017,HOUR,Hours,0,Units,,,1660,,
LVA,Latvia,TE,Total employment,A,Annual,2000,2000,HOUR,Hours,0,Units,,,1781,,
LVA,Latvia,TE,Total employment,A,Annual,2001,2001,HOUR,Hours,0,Units,,,1791,,
LVA,Latvia,TE,Total employment,A,Annual,2002,2002,HOUR,Hours,0,Units,,,1747,,
LVA,Latvia,TE,Total employment,A,Annual,2003,2003,HOUR,Hours,0,Units,,,1738,,
LVA,Latvia,TE,Total employment,A,Annual,2004,2004,HOUR,Hours,0,Units,,,1693,,
LVA,Latvia,TE,Total employment,A,Annual,2005,2005,HOUR,Hours,0,Units,,,1718,,
LVA,Latvia,TE,Total employment,A,Annual,2006,2006,HOUR,Hours,0,Units,,,1719,,
LVA,Latvia,TE,Total employment,A,Annual,2007,2007,HOUR,Hours,0,Units,,,1693,,
LVA,Latvia,TE,Total employment,A,Annual,2008,2008,HOUR,Hours,0,Units,,,1805,,
LVA,Latvia,TE,Total employment,A,Annual,2009,2009,HOUR,Hours,0,Units,,,1760,,
LVA,Latvia,TE,Total employment,A,Annual,2010,2010,HOUR,Hours,0,Units,,,1744,,
LVA,Latvia,TE,Total employment,A,Annual,2011,2011,HOUR,Hours,0,Units,,,1760,,
LVA,Latvia,TE,Total employment,A,Annual,2012,2012,HOUR,Hours,0,Units,,,1744,,
LVA,Latvia,TE,Total employment,A,Annual,2013,2013,HOUR,Hours,0,Units,,,1738,,
LVA,Latvia,TE,Total employment,A,Annual,2014,2014,HOUR,Hours,0,Units,,,1747,,
LVA,Latvia,TE,Total employment,A,Annual,2015,2015,HOUR,Hours,0,Units,,,1714,,
LVA,Latvia,TE,Total employment,A,Annual,2016,2016,HOUR,Hours,0,Units,,,1715,,
LVA,Latvia,TE,Total employment,A,Annual,2017,2017,HOUR,Hours,0,Units,,,1690,,
CRI,Costa Rica,DE,Dependent employment,A,Annual,2010,2010,HOUR,Hours,0,Units,,,2288.54,,
CRI,Costa Rica,DE,Dependent employment,A,Annual,2011,2011,HOUR,Hours,0,Units,,,2313.80999999999,,
CRI,Costa Rica,DE,Dependent employment,A,Annual,2012,2012,HOUR,Hours,0,Units,,,2276.23999999999,,
CRI,Costa Rica,DE,Dependent employment,A,Annual,2013,2013,HOUR,Hours,0,Units,,,2199.36999999999,,
CRI,Costa Rica,DE,Dependent employment,A,Annual,2014,2014,HOUR,Hours,0,Units,,,2189.46999999999,,
CRI,Costa Rica,DE,Dependent employment,A,Annual,2015,2015,HOUR,Hours,0,Units,,,2215.94,,
CRI,Costa Rica,DE,Dependent employment,A,Annual,2016,2016,HOUR,Hours,0,Units,,,2243.61,,
CRI,Costa Rica,DE,Dependent employment,A,Annual,2017,2017,HOUR,Hours,0,Units,,,2245.92,,
CRI,Costa Rica,TE,Total employment,A,Annual,2000,2000,HOUR,Hours,0,Units,,,2362,,
CRI,Costa Rica,TE,Total employment,A,Annual,2001,2001,HOUR,Hours,0,Units,,,2329,,
CRI,Costa Rica,TE,Total employment,A,Annual,2002,2002,HOUR,Hours,0,Units,,,2357,,
CRI,Costa Rica,TE,Total employment,A,Annual,2003,2003,HOUR,Hours,0,Units,,,2350,,
CRI,Costa Rica,TE,Total employment,A,Annual,2004,2004,HOUR,Hours,0,Units,,,2369,,
CRI,Costa Rica,TE,Total employment,A,Annual,2005,2005,HOUR,Hours,0,Units,,,2352,,
CRI,Costa Rica,TE,Total employment,A,Annual,2006,2006,HOUR,Hours,0,Units,,,2360,,
CRI,Costa Rica,TE,Total employment,A,Annual,2007,2007,HOUR,Hours,0,Units,,,2387,,
CRI,Costa Rica,TE,Total employment,A,Annual,2008,2008,HOUR,Hours,0,Units,,,2392,,
CRI,Costa Rica,TE,Total employment,A,Annual,2009,2009,HOUR,Hours,0,Units,,,2348,,
CRI,Costa Rica,TE,Total employment,A,Annual,2010,2010,HOUR,Hours,0,Units,,,2243.07999999999,,
CRI,Costa Rica,TE,Total employment,A,Annual,2011,2011,HOUR,Hours,0,Units,,,2285.28,,
CRI,Costa Rica,TE,Total employment,A,Annual,2012,2012,HOUR,Hours,0,Units,,,2233.36,,
CRI,Costa Rica,TE,Total employment,A,Annual,2013,2013,HOUR,Hours,0,Units,,,2140.55999999999,,
CRI,Costa Rica,TE,Total employment,A,Annual,2014,2014,HOUR,Hours,0,Units,,,2121.69,,
CRI,Costa Rica,TE,Total employment,A,Annual,2015,2015,HOUR,Hours,0,Units,,,2148.17999999999,,
CRI,Costa Rica,TE,Total employment,A,Annual,2016,2016,HOUR,Hours,0,Units,,,2204.65,,
CRI,Costa Rica,TE,Total employment,A,Annual,2017,2017,HOUR,Hours,0,Units,,,2178.92,,
SWE,Sweden,DE,Dependent employment,A,Annual,2000,2000,HOUR,Hours,0,Units,,,1432,,
SWE,Sweden,DE,Dependent employment,A,Annual,2001,2001,HOUR,Hours,0,Units,,,1412,,
SWE,Sweden,DE,Dependent employment,A,Annual,2002,2002,HOUR,Hours,0,Units,,,1391,,
SWE,Sweden,DE,Dependent employment,A,Annual,2003,2003,HOUR,Hours,0,Units,,,1376,,
SWE,Sweden,DE,Dependent employment,A,Annual,2004,2004,HOUR,Hours,0,Units,,,1398,,
SWE,Sweden,DE,Dependent employment,A,Annual,2005,2005,HOUR,Hours,0,Units,,,1394,,
SWE,Sweden,DE,Dependent employment,A,Annual,2006,2006,HOUR,Hours,0,Units,,,1392,,
SWE,Sweden,DE,Dependent employment,A,Annual,2007,2007,HOUR,Hours,0,Units,,,1403,,
SWE,Sweden,DE,Dependent employment,A,Annual,2008,2008,HOUR,Hours,0,Units,,,1411,,
SWE,Sweden,DE,Dependent employment,A,Annual,2009,2009,HOUR,Hours,0,Units,,,1405,,
SWE,Sweden,DE,Dependent employment,A,Annual,2010,2010,HOUR,Hours,0,Units,,,1429,,
SWE,Sweden,DE,Dependent employment,A,Annual,2011,2011,HOUR,Hours,0,Units,,,1427,,
SWE,Sweden,DE,Dependent employment,A,Annual,2012,2012,HOUR,Hours,0,Units,,,1415,,
SWE,Sweden,DE,Dependent employment,A,Annual,2013,2013,HOUR,Hours,0,Units,,,1409,,
SWE,Sweden,DE,Dependent employment,A,Annual,2014,2014,HOUR,Hours,0,Units,,,1408,,
SWE,Sweden,DE,Dependent employment,A,Annual,2015,2015,HOUR,Hours,0,Units,,,1409,,
SWE,Sweden,DE,Dependent employment,A,Annual,2016,2016,HOUR,Hours,0,Units,,,1422,,
SWE,Sweden,DE,Dependent employment,A,Annual,2017,2017,HOUR,Hours,0,Units,,,1409,,
